id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
97,0.19616,icmp,http,RST,13,19,155.0,360.0,30.305,62,254,592.84,296.623,1,1,2.604,1.331,18.463,1.351,0,3734654036,1184180584,0,0.090438,0.013381,0.006741,214.4,106.3,1,13.0,4,1,1,2,3,2,0,0,0,2,1,0,Normal,0
98,1.036193,tcp,http,RST,10,6,281.0,509.0,175.226,128,254,1679.819,159.639,1,2,24.015,3.147,0.036,1.903,255,2192861841,2640736391,255,0.013464,0.034291,0.030935,54.2,293.6,0,60.0,1,3,1,3,2,2,0,0,1,1,4,0,Normal,0
99,0.557518,udp,ftp,ECO,8,7,53.0,125.0,8.56,31,254,546.819,153.417,3,1,9.877,2.115,1.178,0.709,255,1867408768,2701697318,0,0.011436,0.121951,0.007765,59.5,63.8,0,120.0,6,2,4,4,3,1,0,0,0,3,3,0,Normal,0
100,1.042174,tcp,-,ECO,30,10,1815.0,803.0,19.173,31,31,338.039,1085.805,1,1,4.825,3.214,9.705,4.7,0,432510337,3350619641,0,0.046951,0.00923,0.008399,67.6,15.3,0,241.0,2,4,5,3,1,1,0,0,0,1,3,1,Analysis,1
101,1.325212,tcp,dns,CON,33,8,81.0,440.0,23.658,62,31,645.118,719.208,1,1,3.734,0.49,4.271,0.15,0,4054076054,3764234095,255,0.034778,0.002574,0.007645,39.4,192.3,0,28.0,2,0,1,1,2,0,0,0,0,0,0,0,Reconnaissance,1
102,0.53412,arp,ssh,FIN,26,11,794.0,253.0,8.621,128,128,4275.247,233.894,0,1,7.163,15.233,0.356,6.219,0,831267036,3429267251,0,0.022932,0.009237,0.014968,211.6,113.5,1,59.0,2,2,3,1,4,3,0,0,0,2,5,0,Exploits,1
103,0.494038,ospf,ftp,FIN,9,7,107.0,81.0,58.275,31,254,100.868,2.787,3,0,0.046,1.056,2.183,0.049,0,2963478547,995188470,255,0.018063,0.003748,0.009299,175.2,54.6,0,114.0,3,3,3,3,0,0,1,0,1,2,3,0,Normal,0
104,0.079745,tcp,http,RST,28,8,2497.0,72.0,0.397,128,254,386.33,896.788,1,2,13.296,4.523,2.008,3.599,0,235344351,2237037736,0,0.003726,0.031798,0.007524,15.5,101.1,0,560.0,5,4,0,2,4,4,0,1,0,0,3,0,Analysis,1
105,0.360987,icmp,smtp,INT,35,10,2292.0,366.0,16.412,254,31,1072.57,75.782,2,0,2.399,0.31,1.275,0.62,255,2636941544,2305492631,0,0.04968,0.006221,0.037587,106.1,97.9,2,334.0,8,5,2,3,3,1,0,0,0,0,6,0,Exploits,1
106,0.180654,tcp,-,RST,25,6,576.0,164.0,67.393,62,128,1978.795,341.541,1,1,12.851,5.337,2.227,7.269,255,278734278,307484477,0,0.089114,0.004042,0.01423,87.1,128.0,1,177.0,2,3,3,0,1,2,0,0,0,4,3,0,Exploits,1
107,1.240559,tcp,ssh,INT,6,6,7.0,74.0,96.625,128,31,129.238,421.991,1,4,44.434,1.006,16.374,2.582,0,4106153591,2647825530,255,0.011439,0.003273,0.009684,186.6,50.7,1,176.0,3,3,3,3,4,4,0,0,0,1,1,0,Normal,0
108,0.163517,tcp,dns,ECO,13,13,513.0,422.0,8.615,254,128,34.745,1376.208,1,0,8.482,52.802,8.179,2.914,0,3742533151,701357292,255,0.060201,0.003972,0.018227,5.6,35.8,2,371.0,2,1,2,0,1,3,0,0,1,2,2,0,Normal,0
109,0.20301,tcp,dns,REQ,10,9,44.0,3001.0,69.386,128,31,865.891,71.497,1,0,0.99,1.01,1.313,1.463,255,3266063035,695088235,0,0.038922,0.010673,0.030238,11.4,81.7,0,194.0,1,2,1,1,1,0,1,0,0,3,0,0,Normal,0
110,1.27405,tcp,http,ECO,31,8,1626.0,162.0,43.22,128,128,156.087,29.989,0,1,17.036,16.867,10.817,4.693,0,2710994350,3924693399,0,0.000523,0.008159,0.000516,315.4,144.7,0,156.0,2,2,0,4,4,1,0,0,0,1,5,0,Reconnaissance,1
111,1.947949,tcp,ftp,CON,7,8,458.0,63.0,6.322,62,254,410.978,2542.157,1,1,0.78,1.979,14.051,1.1,0,2355818487,1217687651,0,0.024371,0.032829,0.007226,98.2,91.3,0,195.0,2,2,0,1,3,2,0,0,0,1,3,0,Normal,0
112,0.498416,tcp,http,RST,9,6,269.0,65.0,96.954,254,31,273.393,847.742,1,4,0.759,0.774,0.589,2.752,0,768487567,336841179,0,0.133676,0.012751,0.002951,121.0,46.5,0,80.0,6,3,1,3,0,0,1,1,0,3,1,0,Normal,0
113,0.413941,udp,smtp,REQ,6,6,135.0,99.0,24.409,128,62,1979.28,171.708,2,1,21.779,10.122,1.218,13.62,0,420161341,4199023111,255,0.01804,0.000166,0.026073,72.7,26.2,3,58.0,2,3,2,2,5,2,0,0,2,0,0,0,Normal,0
114,0.169085,udp,http,CON,31,8,808.0,88.0,64.366,62,128,1178.603,1367.488,1,2,9.764,0.45,10.674,8.061,0,2373237057,42135453,0,0.067528,0.006609,0.011235,21.5,23.7,0,10.0,3,2,0,2,2,3,0,1,1,1,10,0,Generic,1
115,0.732998,udp,ssh,CON,5,8,1800.0,607.0,12.608,31,128,1510.838,1606.067,0,2,7.192,5.901,2.672,5.509,255,4149181726,3766095057,0,0.005573,0.009989,0.04313,134.0,16.1,0,120.0,1,4,3,2,1,1,0,0,0,2,3,0,Normal,0
116,0.345665,tcp,ftp,CON,32,7,7593.0,203.0,24.874,62,254,1017.851,1603.313,1,2,20.011,3.226,11.659,1.949,255,3060021872,3218651270,255,0.003862,0.015657,0.013598,24.5,159.6,1,49.0,4,2,0,2,2,2,0,0,0,3,1,0,DoS,1
117,0.380673,udp,smtp,FIN,26,7,546.0,224.0,55.423,254,254,1489.418,916.34,1,0,44.216,15.2,7.482,11.968,255,1844673787,1370328913,255,0.14753,0.006644,0.028409,23.2,320.3,2,80.0,0,2,1,2,2,5,0,2,0,4,4,0,Exploits,1
118,0.334921,tcp,smtp,ECO,28,8,2479.0,260.0,225.092,128,128,496.641,334.949,0,0,3.103,2.282,0.523,5.336,255,863628768,6551289,255,0.059689,0.035403,0.005437,67.0,35.2,1,35.0,6,0,5,2,4,3,0,0,1,1,3,0,Exploits,1
119,0.321788,udp,ssh,CON,9,8,5.0,197.0,98.775,62,128,208.415,519.425,1,0,11.357,33.872,4.242,10.56,255,3431462963,3115279969,255,0.000604,0.03741,0.019867,27.7,8.7,0,126.0,4,3,2,1,5,0,0,1,0,1,4,0,Normal,0
120,0.165834,tcp,pop3,REQ,34,10,2062.0,248.0,59.565,31,31,1760.325,1446.3,3,0,0.212,2.077,10.026,3.306,0,1848416186,806714959,255,0.143269,0.011219,0.077801,31.8,123.7,0,107.0,1,2,1,5,0,2,0,1,0,1,3,0,Generic,1
121,2.100173,tcp,smtp,REQ,22,4,1729.0,404.0,43.259,62,31,464.681,1426.92,2,1,14.303,6.363,7.77,8.852,0,544554176,4187289877,255,0.035408,0.008006,0.006686,17.4,80.5,0,337.0,2,3,2,0,3,2,0,0,0,3,5,0,Generic,1
122,0.665771,tcp,pop3,REQ,29,4,1196.0,199.0,38.21,31,62,17.933,67.023,3,2,0.969,1.829,0.72,5.751,255,2882640409,912150948,255,0.061485,0.000114,0.020293,43.2,10.9,1,203.0,2,2,4,3,2,0,0,0,0,2,1,0,Generic,1
123,2.034889,udp,ftp,REQ,12,7,1153.0,40.0,12.407,254,128,3512.732,655.575,0,1,4.23,1.55,2.71,1.26,255,1411295951,336933667,0,0.082698,0.017012,0.003752,82.2,168.2,1,72.0,2,1,1,3,2,2,0,0,1,2,2,0,Normal,0
124,2.255904,icmp,pop3,ECO,11,12,273.0,366.0,0.616,254,128,325.789,2517.944,3,0,1.034,4.125,6.715,13.369,255,2537707698,3002185990,255,0.00591,0.035422,0.007796,30.3,50.9,0,16.0,6,2,2,0,2,5,0,0,1,0,3,0,Normal,0
125,0.232756,udp,ftp,ECO,10,8,2412.0,425.0,21.541,128,31,1525.34,68.708,1,1,15.115,8.931,10.297,0.459,0,2221048394,2742735289,255,0.011881,0.001784,0.037328,117.9,132.4,1,79.0,4,3,1,0,4,5,0,0,1,1,1,0,Normal,0
126,0.332021,arp,ssh,ECO,10,9,38.0,1006.0,9.997,62,31,1956.592,207.975,1,0,69.111,10.536,1.893,7.108,255,2442780680,218286934,0,0.034966,0.004611,0.012743,130.8,36.5,0,242.0,3,1,2,1,1,2,0,0,0,2,2,0,Normal,0
127,0.764556,icmp,dns,INT,10,10,71.0,260.0,0.577,62,254,1986.57,32.825,0,3,5.54,23.524,6.838,1.906,0,2953534464,2486995025,0,0.1976,0.005991,0.005285,164.0,93.5,0,123.0,4,2,2,1,1,4,0,0,0,0,2,1,Normal,0
128,0.20439,tcp,dhcp,RST,5,15,280.0,102.0,6.638,254,128,722.64,293.253,1,2,19.942,1.025,4.102,2.124,255,4062681241,547020479,255,0.052796,0.021886,0.027322,92.5,109.8,0,139.0,5,4,1,0,3,2,0,0,0,3,2,1,Normal,0
129,1.279975,udp,ftp,CON,14,4,93.0,807.0,13.652,31,128,242.855,446.744,0,1,2.312,26.447,4.355,1.558,255,2019048725,2570624498,255,0.006966,0.068468,0.010973,70.8,21.6,1,40.0,5,3,5,1,2,5,0,0,0,1,2,0,Normal,0
130,0.32072,tcp,smtp,ECO,29,10,1198.0,716.0,77.516,254,62,632.573,573.156,0,1,1.982,2.348,7.908,1.985,255,3732411304,799933582,255,0.051625,0.015759,0.010432,256.2,7.4,1,76.0,0,2,0,2,4,0,0,0,1,1,5,0,Generic,1
131,0.223236,tcp,http,CON,9,10,79.0,301.0,105.574,128,128,214.667,57.735,0,0,18.962,28.426,2.55,2.429,0,2109359646,4270986706,255,0.007228,0.071998,0.042629,253.5,51.5,1,99.0,3,2,1,2,2,1,0,0,1,2,2,0,Normal,0
132,0.269104,tcp,ssh,FIN,23,10,4589.0,223.0,171.551,31,31,41.424,1817.757,0,2,8.231,35.819,8.337,1.192,0,3970790269,2736062955,255,0.035728,0.002696,0.023299,12.6,91.0,0,278.0,2,2,3,3,2,1,0,0,1,0,1,0,Reconnaissance,1
133,0.03896,arp,-,RST,33,12,885.0,593.0,33.447,31,128,940.298,1115.187,0,1,1.689,24.356,0.296,1.782,0,3432157819,1393117180,0,0.011664,0.016429,0.058505,155.1,120.5,0,302.0,4,2,5,3,1,1,0,0,0,0,2,0,Generic,1
134,0.181552,udp,dns,RST,8,7,1723.0,28.0,165.026,254,62,70.03,190.975,3,1,9.098,16.18,0.359,8.95,0,3049251532,960909228,0,0.044794,0.018832,0.001084,16.0,98.3,0,334.0,3,3,0,1,3,2,0,0,0,3,1,0,Normal,0
135,2.026615,tcp,-,FIN,39,10,2270.0,84.0,17.683,254,128,264.839,673.509,1,1,7.962,9.71,1.646,5.859,0,2382780355,1898732679,255,0.018011,0.016028,0.02846,161.4,112.3,0,154.0,10,4,3,0,2,0,1,0,0,2,7,0,Generic,1
136,0.267801,tcp,ftp,ECO,6,7,161.0,634.0,57.014,128,31,372.529,527.124,1,1,4.221,6.423,3.452,5.466,255,2635147739,3647858971,0,0.022071,0.081362,0.013138,58.5,443.3,1,177.0,2,2,1,5,2,3,0,0,0,3,2,0,Normal,0
137,0.236838,tcp,dns,FIN,28,12,559.0,67.0,33.8,128,62,1635.558,461.521,1,2,24.328,3.622,1.492,4.198,0,3736562024,1030464309,255,0.023931,0.000597,0.011346,33.9,181.9,0,90.0,4,2,2,3,1,2,0,0,0,3,2,1,Analysis,1
138,0.450324,udp,ftp,FIN,10,8,641.0,485.0,89.899,31,31,2383.685,517.792,3,0,0.442,0.939,4.575,6.065,255,982885162,1661495835,255,0.011317,0.001123,0.04822,198.1,46.9,1,255.0,2,2,1,0,1,1,0,1,0,3,3,0,Normal,0
139,0.428671,icmp,dns,ECO,29,4,3097.0,280.0,28.603,254,62,815.694,201.204,0,0,0.168,7.816,5.879,3.785,0,360228918,2661198070,0,0.001834,0.005837,0.013851,16.5,205.6,2,162.0,1,3,2,3,3,1,0,1,1,3,2,0,Exploits,1
140,0.061797,tcp,http,CON,13,12,580.0,2159.0,61.997,31,31,1536.717,301.057,0,0,20.339,4.867,6.259,0.308,0,3870659716,2065916165,255,0.035291,0.015683,0.038164,294.2,3.2,0,277.0,4,1,1,1,2,2,0,0,2,2,2,0,Normal,0
141,0.536282,tcp,ssh,CON,10,11,492.0,740.0,57.066,31,62,1270.683,251.032,1,0,23.4,1.922,2.253,0.185,255,2547969740,1389627314,0,0.078133,0.009487,0.015729,90.5,10.1,0,201.0,2,3,3,3,4,1,0,1,0,2,3,1,Normal,0
142,0.06017,tcp,pop3,RST,7,9,134.0,205.0,27.911,62,128,632.489,1647.459,4,2,4.944,2.251,5.482,1.62,0,1865760498,1615185608,255,0.065968,0.0368,0.000879,121.8,21.0,1,13.0,4,1,2,3,3,2,0,1,0,1,4,0,Normal,0
143,0.114381,tcp,dns,REQ,30,7,854.0,10.0,224.193,128,31,618.502,690.491,2,2,1.588,1.509,5.513,13.331,255,4098620526,2973913361,0,0.004848,0.00323,0.038246,243.8,43.5,1,97.0,1,2,2,2,1,6,0,0,1,0,3,0,Reconnaissance,1
144,0.029577,tcp,-,REQ,34,3,1122.0,20.0,44.345,62,254,472.473,174.156,1,2,4.352,2.863,1.141,0.676,255,1105189972,1725001625,0,0.102073,0.009465,0.008996,21.4,396.4,0,52.0,6,2,2,2,2,0,0,0,0,4,2,0,Generic,1
145,0.767334,tcp,-,ECO,8,10,65.0,81.0,47.915,31,31,111.229,1063.832,1,0,13.182,14.62,4.224,1.677,255,1324460276,1204633496,255,0.035233,0.00437,0.005549,93.8,38.4,0,83.0,2,4,4,1,2,1,0,0,0,1,4,0,Normal,0
146,0.629952,tcp,ssh,FIN,9,6,476.0,395.0,27.654,62,31,419.135,1116.346,0,0,0.009,5.419,6.581,9.418,255,2178204922,1948273665,255,0.022753,0.010077,0.019378,9.4,15.1,0,309.0,2,1,1,3,4,0,0,1,0,2,2,0,Normal,0
147,0.217413,tcp,dhcp,ECO,9,4,335.0,12.0,16.032,31,31,111.738,497.832,1,0,18.464,0.182,1.719,11.021,255,1888441326,1018809625,0,0.090798,0.044616,0.02691,293.7,32.9,0,57.0,5,4,7,0,3,4,0,0,0,1,5,0,Normal,0
148,0.541777,icmp,pop3,CON,16,9,96.0,282.0,22.483,31,31,343.404,334.196,0,0,0.497,7.916,18.108,13.569,0,2508310129,1209422807,0,0.007314,0.049598,0.007267,83.7,79.4,0,65.0,5,1,0,3,3,2,0,0,1,2,1,0,Normal,0
149,1.113938,tcp,dns,REQ,8,12,365.0,1511.0,139.228,128,128,1053.178,1059.691,1,1,70.781,1.015,16.134,9.099,0,669292720,3955140279,255,0.003746,0.001698,0.091292,64.9,189.7,0,881.0,3,2,2,1,2,2,0,0,0,1,0,0,Normal,0
150,0.094076,tcp,dns,CON,7,6,250.0,318.0,66.716,31,31,330.591,1395.844,0,2,8.016,4.107,4.062,2.956,0,1950081680,2135859173,255,0.009066,0.014701,5.4e-05,57.1,74.3,1,11.0,1,0,1,0,3,0,0,0,0,0,0,0,Normal,0
151,0.23778,udp,http,CON,25,4,12047.0,935.0,270.233,128,31,189.892,702.513,0,0,1.632,0.36,2.421,1.71,255,3225656503,3493827231,0,0.138037,0.007228,0.026161,132.7,99.8,0,47.0,1,4,3,1,3,1,0,0,0,2,5,0,Fuzzers,1
152,0.055171,icmp,-,CON,34,8,1610.0,29.0,43.195,62,62,2590.524,2974.563,1,1,8.441,0.311,5.854,0.271,255,1014237978,1682425623,0,0.088539,0.040746,0.003475,161.6,103.9,1,558.0,1,1,4,1,4,0,0,0,1,2,3,0,DoS,1
153,0.007864,tcp,pop3,REQ,7,6,115.0,819.0,46.878,254,62,3278.071,248.871,0,0,2.363,7.744,0.529,4.066,0,3391014273,3998337147,255,0.125662,0.014955,0.028802,19.8,90.9,2,12.0,1,3,2,2,0,2,0,0,0,1,0,1,Normal,0
154,0.086212,tcp,dns,ECO,28,11,1437.0,249.0,50.975,128,62,575.168,153.656,3,1,4.964,6.254,2.862,8.776,255,462140590,930475854,0,0.058582,0.00161,0.044855,144.8,129.3,0,156.0,3,0,1,2,3,4,0,0,1,1,3,0,Generic,1
155,0.501167,udp,dns,FIN,13,5,181.0,551.0,91.847,128,62,2514.904,12.12,0,0,5.774,0.222,0.109,3.451,255,1037240759,4274815004,255,0.010487,0.008516,0.019907,123.2,14.3,1,297.0,3,1,0,4,2,4,0,0,0,1,2,0,Normal,0
156,0.396656,tcp,ftp,REQ,21,10,298.0,69.0,63.085,62,62,1058.992,856.612,0,0,9.545,29.749,4.922,1.242,0,4271366120,3783861872,255,0.032873,0.001342,0.027609,46.4,10.2,0,10.0,4,3,0,3,2,1,0,0,0,4,2,0,Generic,1
157,0.262762,udp,ftp,ECO,6,8,225.0,301.0,138.361,31,31,36.743,303.862,1,2,1.527,16.644,4.368,1.159,255,906610264,2075559565,255,0.114231,0.035091,0.013086,13.5,93.6,0,364.0,2,2,0,3,0,0,0,0,0,5,2,0,Normal,0
158,0.443332,tcp,dhcp,RST,27,9,3386.0,276.0,2.017,31,62,2379.911,143.403,1,2,0.59,4.682,4.682,3.701,255,348100125,500043366,255,0.024988,0.006428,0.00478,254.0,61.3,1,210.0,4,5,3,0,4,2,0,0,0,2,0,0,Generic,1
159,0.941896,tcp,pop3,ECO,31,4,3402.0,153.0,57.428,254,128,1048.91,757.516,2,0,0.324,3.73,1.866,4.813,255,1630490680,512091789,255,0.070506,0.010642,0.010666,48.7,265.4,0,20.0,1,1,6,2,0,1,0,0,1,3,1,0,Exploits,1
160,0.418522,tcp,ssh,FIN,28,6,1830.0,512.0,118.576,62,62,659.381,853.503,2,3,13.09,4.744,0.751,3.257,255,2118581199,270658904,255,0.041214,0.032877,0.002119,200.9,248.0,2,83.0,2,2,2,0,4,4,0,0,1,1,4,0,Exploits,1
161,0.694471,udp,dns,INT,15,4,203.0,173.0,15.668,254,128,636.882,171.23,2,1,1.901,4.654,1.369,14.601,255,1875834877,968061350,0,0.018605,0.037619,0.005181,296.2,277.9,1,127.0,3,1,2,2,2,5,0,1,1,4,2,0,Normal,0
162,0.319151,tcp,ssh,INT,27,15,659.0,114.0,84.727,254,31,1121.19,280.4,0,1,2.872,8.954,1.949,0.268,255,1060312396,758425056,255,0.034543,7.1e-05,0.000151,172.6,94.3,0,215.0,2,1,2,1,3,1,0,0,0,1,1,0,Reconnaissance,1
163,0.022547,tcp,ftp,REQ,10,7,255.0,910.0,41.447,128,128,1936.319,564.857,3,3,0.424,8.632,10.801,0.251,255,1367842592,560700434,255,0.247482,0.027821,0.027736,22.9,62.7,0,47.0,2,0,4,1,3,4,0,0,1,0,2,0,Normal,0
164,0.266296,tcp,smtp,CON,23,4,367.0,118.0,1.956,128,62,1122.816,720.753,2,1,0.181,35.271,6.064,2.112,255,1398803416,2081919852,0,0.083417,0.002908,0.023876,143.2,66.5,1,45.0,5,1,2,2,1,0,0,0,0,1,4,0,Normal,0
165,0.978872,udp,http,CON,29,6,3039.0,542.0,167.059,62,254,321.192,581.564,0,4,2.83,2.327,1.52,7.735,0,1546862698,2249528571,255,0.032234,0.031211,0.006909,2.8,99.4,1,744.0,3,3,3,2,3,2,0,0,0,0,2,0,Generic,1
166,0.457802,tcp,ssh,ECO,14,8,1271.0,881.0,19.443,128,254,552.564,1671.575,1,1,1.159,6.976,0.31,2.155,0,201440215,1257316961,0,0.025285,0.026889,0.002777,77.9,45.8,0,515.0,3,2,2,0,2,1,0,0,0,1,0,0,Normal,0
167,2.277686,udp,-,CON,26,9,3897.0,931.0,62.033,31,254,754.573,517.907,0,0,4.39,3.854,0.154,0.978,255,2520815485,2850771943,255,0.039158,0.025785,0.034882,277.5,49.2,3,11.0,4,2,0,4,1,2,0,0,0,1,3,1,Fuzzers,1
168,0.497624,udp,ssh,ECO,30,7,1692.0,326.0,26.055,254,254,335.665,195.852,0,1,8.959,3.331,0.967,6.072,255,2243279762,4200612569,255,0.019577,0.028012,0.003753,24.9,88.6,0,506.0,0,3,1,2,1,1,0,0,1,2,2,0,Fuzzers,1
169,0.819156,tcp,smtp,FIN,8,8,1835.0,230.0,15.376,62,128,3236.786,947.802,0,0,12.489,60.581,0.671,0.829,255,3400485139,2083651422,255,0.12841,0.004599,0.04623,14.3,72.3,1,62.0,6,3,2,1,3,3,0,0,0,2,2,0,Normal,0
170,0.903246,arp,-,INT,23,11,974.0,29.0,29.883,62,31,634.866,683.59,1,1,11.625,1.235,2.417,3.291,255,3136126744,4293776919,0,0.020218,0.001504,0.016246,204.7,16.3,0,117.0,2,1,3,4,2,1,0,0,0,1,6,1,Analysis,1
171,0.384796,icmp,smtp,REQ,6,5,1423.0,63.0,2.664,128,62,949.271,318.003,2,1,2.276,1.41,2.21,4.577,0,2138954213,2401685128,0,0.046757,0.012332,0.00655,19.4,9.5,1,157.0,1,1,2,1,1,1,0,0,0,4,3,0,Normal,0
172,0.323242,tcp,http,ECO,11,8,584.0,291.0,2.054,128,254,2775.362,829.194,1,0,6.96,24.338,1.181,0.857,0,858010451,2857530893,255,0.076438,0.06256,0.00207,129.5,44.7,0,118.0,1,2,3,2,2,1,0,0,1,1,2,1,Normal,0
173,0.49983,tcp,dns,RST,18,6,451.0,864.0,44.841,31,128,1571.256,1378.285,1,0,4.689,4.861,8.011,3.852,0,930137092,1414928817,255,0.081837,0.081739,0.007949,29.7,189.0,0,293.0,1,1,1,1,0,3,0,0,1,1,0,0,Normal,0
174,0.879273,tcp,-,FIN,25,6,4963.0,403.0,5.96,31,62,418.819,758.659,1,1,2.161,21.276,10.136,1.679,0,2525206667,2873936473,0,0.033566,0.054425,0.013606,229.7,63.9,0,82.0,1,0,1,1,2,1,0,1,0,2,3,0,Reconnaissance,1
175,0.695731,tcp,ssh,RST,9,8,275.0,138.0,35.873,31,31,1926.071,1222.512,0,1,14.282,11.34,4.504,2.512,255,1586283326,1890203567,0,0.063501,0.006541,0.027986,20.1,56.8,0,295.0,5,2,1,1,2,2,0,0,0,3,2,0,Normal,0
176,0.657593,tcp,smtp,CON,11,6,471.0,6.0,21.075,31,254,1387.924,1120.405,0,2,4.783,4.915,2.841,1.141,0,2454184462,3692429295,0,0.079985,0.003281,0.029485,142.2,62.0,1,21.0,5,1,3,3,1,3,0,0,0,4,4,0,Normal,0
177,0.08751,icmp,ftp,ECO,12,10,129.0,407.0,3.674,128,31,1027.792,89.953,0,1,5.538,2.468,0.07,4.308,255,2878251291,1355970117,255,0.031982,0.001267,0.08255,274.2,120.8,0,215.0,1,4,4,0,5,4,0,0,0,5,5,0,Normal,0
178,0.260211,icmp,dhcp,RST,28,6,280.0,1156.0,103.048,128,254,871.509,177.078,1,0,1.319,4.479,2.094,12.383,0,1812854657,432458213,0,0.015033,0.003548,0.013055,41.1,5.4,0,524.0,3,5,2,1,6,0,0,0,0,1,2,0,Shellcode,1
179,0.606836,tcp,ssh,CON,29,7,1134.0,117.0,106.56,254,62,942.296,706.583,1,2,10.262,10.323,3.86,8.064,0,1367497419,3161020952,0,0.173379,0.002716,0.015404,15.6,270.9,0,11.0,4,1,1,4,3,0,0,0,0,1,2,0,DoS,1
180,0.326454,tcp,smtp,INT,27,8,2814.0,5.0,33.62,62,128,1431.377,1830.064,1,1,1.539,0.659,2.578,2.643,255,3734298767,4211426442,255,0.080516,0.019408,0.024274,79.4,9.8,0,108.0,2,1,2,3,0,2,0,1,0,3,4,0,Exploits,1
181,1.264688,tcp,http,RST,30,9,2445.0,381.0,8.925,254,254,334.473,1060.732,1,3,3.171,0.711,2.125,8.759,255,3620755640,2334787846,255,0.037292,0.000299,0.041561,77.6,87.6,0,99.0,1,1,5,3,3,3,1,0,0,1,6,0,DoS,1
182,0.029744,tcp,smtp,ECO,25,9,3905.0,489.0,58.977,128,254,277.911,360.004,3,2,9.876,9.753,12.698,7.026,255,3186066714,2854580475,0,0.0244,0.006758,0.032481,9.9,52.1,0,91.0,4,4,0,2,1,5,1,1,0,1,5,0,DoS,1
183,0.185976,tcp,ssh,REQ,9,8,160.0,138.0,10.058,254,31,1064.642,2443.248,0,0,2.195,0.4,6.404,1.475,255,161427556,94160888,255,0.005061,0.002014,0.049337,21.9,86.3,1,108.0,2,0,2,1,4,3,0,1,0,5,0,0,Normal,0
184,0.025898,icmp,dhcp,CON,10,5,1890.0,244.0,39.693,128,254,124.701,1299.743,0,0,3.068,0.951,25.971,1.604,0,4183973919,2701085952,255,0.048661,0.013227,0.008465,239.0,57.9,0,83.0,4,2,3,4,3,0,0,0,2,3,2,1,Normal,0
185,0.175253,icmp,smtp,INT,31,5,670.0,224.0,7.794,254,62,3018.491,579.61,4,3,23.612,6.411,0.248,0.807,0,3570186137,3927813832,0,0.082156,0.001806,0.009185,17.8,26.4,1,935.0,5,2,1,3,3,2,0,0,1,1,2,0,Exploits,1
186,0.006669,tcp,http,RST,28,15,2515.0,103.0,24.316,254,254,95.705,810.161,2,1,4.554,12.756,2.012,15.958,0,791524274,3282795717,255,0.009022,0.002426,0.015047,2.5,78.3,0,18.0,2,2,1,3,5,1,0,1,1,0,3,0,Generic,1
187,2.050329,udp,ssh,REQ,8,10,943.0,668.0,5.168,62,254,336.373,78.9,0,0,3.095,15.412,4.127,1.961,255,3006451586,3126483635,0,0.015909,0.051148,0.001534,129.4,101.8,1,362.0,1,3,2,4,4,2,0,0,0,2,5,0,Normal,0
188,0.500485,tcp,-,CON,13,7,243.0,151.0,21.062,128,128,3387.182,83.319,5,1,0.781,20.662,5.494,0.767,255,2344289343,627651211,255,0.020049,0.047777,0.016191,40.2,85.2,2,197.0,2,1,2,6,5,1,0,0,0,2,0,0,Normal,0
189,0.437194,udp,ftp,CON,25,10,1992.0,328.0,15.396,62,31,1011.331,1420.795,3,3,0.326,1.233,2.793,9.979,0,2356305666,3285030122,255,0.086979,0.019102,0.014084,360.9,269.6,1,49.0,1,0,1,3,8,2,0,0,0,1,7,0,Exploits,1
190,0.451042,tcp,dhcp,CON,9,12,339.0,83.0,351.367,128,128,2966.788,512.3,1,1,19.211,13.6,0.298,9.497,0,710284485,498213256,0,0.018081,0.022449,0.035663,171.6,109.4,2,158.0,2,2,4,1,1,4,0,0,0,3,5,0,Normal,0
191,0.196012,tcp,pop3,INT,36,5,275.0,67.0,74.616,128,128,1777.502,711.838,1,0,5.77,9.762,0.612,0.883,0,3052068052,2008374656,255,0.032536,0.007797,0.045501,33.1,83.9,0,213.0,2,1,3,2,0,1,0,0,0,1,3,0,Reconnaissance,1
192,0.098853,udp,dhcp,INT,7,7,68.0,891.0,7.729,62,31,191.376,339.17,0,0,2.991,3.727,2.401,3.987,255,3484154512,3298810638,0,0.138878,0.014214,0.001052,47.8,183.6,0,161.0,4,2,3,1,1,3,0,0,1,1,7,1,Normal,0
193,0.543813,tcp,ftp,REQ,12,9,170.0,609.0,57.186,62,254,2764.455,2587.041,0,1,2.462,19.66,9.998,0.469,0,4283657569,2177489144,255,0.058172,0.024609,0.017028,84.1,119.2,0,66.0,5,1,3,4,4,3,0,0,0,3,4,0,Normal,0
194,0.073722,tcp,ssh,ECO,31,7,373.0,482.0,26.341,128,31,464.452,718.674,2,1,19.614,2.398,2.437,1.255,255,1583203763,559278612,255,0.003833,0.032869,0.020113,133.3,31.5,0,53.0,1,2,1,0,1,1,0,0,0,3,1,0,Fuzzers,1
